,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,like
1041,Pink Floyd,The Wall,"Another Brick in the Wall, Pt. 2",4gMgiXfqyzZLMhsksGmbQV,0.6940000000000001,0.39399999999999996,0,-15.880999999999998,1,0.0428,0.000677,0.247,0.7190000000000001,104.126,238747,4,False
1042,Cigarettes After Sex,Affection,Affection,4eVNSHRazoHgfYGv3AYFyZ,0.415,0.425,7,-11.232000000000001,1,0.025,0.9079999999999999,0.105,0.248,89.839,311000,4,False
1043,Morrissey,The Best of Morrissey - Suedehead,Everyday Is Like Sunday,5GW9uHrOdmoXzX3umscu7u,0.613,0.7040000000000001,0,-10.732000000000001,1,0.0279,0.48200000000000004,0.203,0.623,116.904,213787,4,False
1044,Angels & Airwaves,I-Empire,Everything's Magic,3I7IGPFe0DoNXZI9JDYa5P,0.409,0.9329999999999999,0,-3.3,1,0.0458,5.17e-05,0.147,0.8590000000000001,216.02,231413,4,False
1045,Jerome,Take My Hand,Take My Hand,3PshEpasqRF5ALO7NX3Guc,0.797,0.782,0,-4.024,0,0.0894,0.0,0.0848,0.345,134.999,162667,4,True
1046,Memoremains,Bring It On,Bring It On,4ALKHYGCjaRs9NuKVcUeON,0.534,0.95,3,-5.612,0,0.0576,5.3500000000000006e-05,0.0599,0.633,145.015,188388,4,False
1047,Edvard Grieg,"Grieg: Lyric Pieces Book III, Op.43, 6. To Spring","Lyric Pieces Book III, Op.43: 6. To Spring",1GBUqmdRjScFoG0cs8jEGZ,0.318,0.0633,6,-23.869,1,0.0507,0.871,0.0831,0.0384,129.466,199133,3,False
1048,Janis Joplin,Pearl (Legacy Edition),Me and Bobby McGee,1IqFh00G2kvvMm8pRMpehA,0.45299999999999996,0.46399999999999997,2,-10.96,1,0.0431,5.96e-05,0.152,0.6579999999999999,93.19,271333,4,False
1049,Pop Smoke,Meet The Woo (Deluxe Version),Welcome To The Party (feat. Skepta) - Remix,5RNPPzwwFUg1htOrw5NdRq,0.483,0.652,2,-6.409,1,0.184,1.0199999999999999e-05,0.195,0.266,107.206,215493,3,False
1050,New Found Glory,Sticks and Stones,My Friends Over You,12mF5rnbbT7jNqiBv8NBFt,0.39799999999999996,0.978,2,-4.001,1,0.133,0.0,0.0947,0.441,177.797,220200,4,False
1051,Burning Witches,Wings of Steel,Wings of Steel,01PlEMEsHPNmGEzUGYXo7y,0.44799999999999995,0.99,1,-3.0439999999999996,0,0.109,0.0208,0.209,0.314,148.067,273638,4,False
1052,Sheck Wes,Mo Bamba,Mo Bamba,3QybPutx0Tjk472bBKjNWn,0.738,0.629,6,-4.882,0,0.0495,0.00114,0.163,0.319,146.067,180898,4,True
1053,blink-182,Take Off Your Pants And Jacket,First Date,1fJFuvU2ldmeAm5nFIHcPP,0.579,0.9279999999999999,0,-4.343999999999999,1,0.0411,0.0,0.18,0.882,95.594,171533,4,False
1054,Firewind,Rising Fire,Rising Fire,5uEOhWDWr4gN9YMgZNVGRB,0.47700000000000004,0.887,2,-4.272,1,0.0626,0.0,0.0588,0.387,119.948,206427,4,False
1055,Tory Lanez,LoVE me NOw (ReLoAdeD),Freaky,7EAaSaj1OgZgMX5yZyFXFC,0.966,0.563,8,-5.763999999999999,1,0.0618,0.0,0.105,0.363,104.991,173926,4,True
1056,Nate Smith,Wildfire,Wildfire,21HxYsyuuXZNqB1Dme5PQN,0.511,0.674,6,-4.992,1,0.026000000000000002,0.0,0.18,0.363,159.874,190249,4,False
1057,Bronk,Bronk,Let's Straighten it Out,664P6lbYgkm25NvQ1lds10,0.6809999999999999,0.45799999999999996,9,-10.280999999999999,1,0.0611,0.213,0.155,0.529,78.611,433067,4,False
1058,Oceanhoarse,Death Row Center,Death Row Center,3LKgNjQiASsfVpAbgzlRx1,0.258,0.992,8,-3.3689999999999998,0,0.20199999999999999,0.11599999999999999,0.327,0.187,75.861,274705,4,False
1059,Polo G,Die A Legend,Pop Out (feat. Lil Tjay),6uFn47ACjqYkc0jADwEdj1,0.772,0.639,1,-7.119,1,0.467,0.0,0.0698,0.261,168.112,166560,4,True
1060,Rich The Kid,Splashin,Splashin,79OEIr4J4FHV0O3KrhaXRb,0.9420000000000001,0.38299999999999995,10,-8.099,1,0.565,0.0,0.0922,0.38,100.021,177806,4,True
1061,Future,Fine China,Fine China,2NRGaA1GyCmTYfm2GRPkUe,0.6559999999999999,0.542,7,-7.358,1,0.32299999999999995,0.0,0.106,0.551,166.11,142320,4,True
1062,Kamaiyah,A Good Night in the Ghetto,Fuck It up (feat. Yg),4rr19p6NPfg8oUazZQnkS8,0.634,0.669,0,-7.369,1,0.0682,0.0,0.552,0.431,98.044,141845,4,True
1063,Camille Saint-Saëns,"Saint-Saëns: Le Carnaval des animaux, R.125 - 13. The Swan (Arr. Cello, Harp & Ensemble)","Le Carnaval des Animaux, R.125: 13. The Swan (Arr. Cello, Harp & Ensemble)",5GiftxLAo8ydnpUulCIREX,0.23399999999999999,0.14800000000000002,7,-22.02,1,0.0508,0.858,0.125,0.0703,69.289,153937,4,False
1064,FiNCH ASOZiAL,Fliesentisch Romantik,Sex & Gewalt,2QF14PLhwJZ3o5vVQt2zr2,0.934,0.534,11,-6.11,0,0.285,3.12e-06,0.0669,0.765,102.00200000000001,186442,4,True
1065,The All-American Rejects,Move Along,Dirty Little Secret,5lDriBxJd22IhOH9zTcFrV,0.465,0.9540000000000001,10,-4.251,1,0.044000000000000004,5.38e-06,0.573,0.45799999999999996,143.85,193653,4,False
1066,Tezza,Mercury Rising,Mercury Rising,00Onz80bx3KFwXcAcwZfH4,0.639,0.84,8,-3.998,1,0.0467,1.1e-06,0.154,0.5479999999999999,109.98,161893,4,False
1067,Jebroer,Jebroer 4 Life,Engeltje,2JXu6sJxvmlruASa9oiyMG,0.667,0.879,5,-6.314,1,0.0394,0.000538,0.0882,0.35100000000000003,154.986,181360,4,True
1068,A Boogie Wit da Hoodie,The Bigger Artist,Say A',3AMnOVxEHUgVrythGgqPhI,0.831,0.8140000000000001,5,-5.18,1,0.474,0.0,0.109,0.846,161.041,214854,4,False
1069,Polo G,Die A Legend,Through Da Storm,3NqCEpT8xsHdzpiRlM1kpS,0.71,0.49,1,-9.832,1,0.24600000000000002,0.0,0.0942,0.621,74.351,195587,4,True
1070,Da Tweekaz,Moskau,Moskau,7seOXBlflZC8UR8bNi27u2,0.504,0.9490000000000001,5,-3.303,0,0.0498,0.00352,0.153,0.49,150.02700000000002,215384,4,True
1071,Meek Mill,Championships,Going Bad (feat. Drake),2IRZnDFmlqMuOrYOLnZZyc,0.889,0.496,4,-6.365,0,0.0905,0.0,0.252,0.544,86.00299999999999,180522,4,True
1072,Kodie,Rockstars,Rockstars - Original,73JUdKaJLUpHEiWiawixCz,0.847,0.917,7,-5.197,1,0.242,9.05e-06,0.306,0.8,128.122,135010,4,True
1073,Blue Swede,Hooked On A Feeling,Hooked on a Feeling,6Ac4NVYYl2U73QiTt11ZKd,0.547,0.82,8,-6.728,1,0.0805,0.0,0.3,0.9329999999999999,118.208,172867,4,False
1074,Mike Williams,The Beat,The Beat,3b0cJPguhWOh2hjY6Lu192,0.563,0.9540000000000001,7,-1.835,0,0.0283,0.168,0.27,0.7879999999999999,128.014,162187,4,True
1075,Jay Gwuapo,From Nothing Pt. 1,Oh No (feat. Calboy),73W16zvU1OL49YxB773bL1,0.743,0.7959999999999999,7,-4.957,0,0.0771,0.0,0.23,0.7140000000000001,143.03799999999998,169613,4,False
1076,Nick Skitz,Skitzmix 51 (Mixed by Nick Skitz),Forever Young (Single Edit),36V4BvIGgogKNOs3eYuapP,0.623,0.823,0,-5.32,1,0.10300000000000001,0.0,0.27,0.8540000000000001,146.039,195681,4,True
1077,Buddy Guy,"Damn Right, I've Got The Blues",Five Long Years,5kNUT32bVoptcf1j88ldAU,0.39799999999999996,0.794,5,-6.297000000000001,1,0.0513,0.000109,0.24600000000000002,0.345,160.561,505907,3,False
1078,Die Atzen,Alles Baba,Alles Baba,1a9tCrV08SlJHPNSYGvuw7,0.7040000000000001,0.9079999999999999,6,-3.62,1,0.135,0.000525,0.11,0.65,159.99200000000002,174093,4,True
1079,Steve Aoki,Neon Future IV,Let It Be Me,7nORGrTd2dDP38JC0YfZ4W,0.6609999999999999,0.758,7,-5.2989999999999995,1,0.0864,0.0,0.106,0.387,114.098,224061,4,True
1080,Rucci,Tako's Son,Function in the Hood (feat. Azchike),2K8m9cHEspMIvm2Iyf95e2,0.955,0.69,7,-8.512,1,0.31,0.0,0.308,0.775,104.935,148893,4,True
1081,Ava Max,Freaking Me Out (The Remixes),Freaking Me Out - Keanu Silva Remix,1t8oCJ7Wfoh6SN4ekizt3O,0.755,0.932,1,-4.104,0,0.0604,0.0263,0.0854,0.28600000000000003,122.041,177466,4,True
1082,ItaloBrothers,My Life Is a Party,My Life Is a Party - Radio Edit,6h7otZE1lZfWkynZKUcCqq,0.605,0.924,1,-5.358,1,0.408,0.0,0.0743,0.19699999999999998,150.037,192751,4,True
1083,YNW Melly,I AM YOU,Murder On My Mind,7eBqSVxrzQZtK2mmgRG6lC,0.759,0.73,0,-7.985,0,0.0516,3.06e-06,0.11,0.74,115.007,268434,4,True
1084,Excision,Apex,Die For You,3ssJPgwPQYRRmQMvJV2hJH,0.15,0.889,8,-0.763,0,0.284,0.07,0.31,0.361,74.97800000000001,239120,4,True
1085,Lil Tjay,True 2 Myself,Decline (feat. Lil Baby),4jkalyYVL46RGyWphOzphd,0.474,0.589,0,-7.292000000000001,0,0.141,0.0,0.139,0.51,113.20200000000001,225013,5,False
1086,Richard Wagner,Wagner: Der Ring des Nibelungen (orchestral excerpts),"Die Walküre, WWV 86B - Concert version / Dritter Aufzug: The Ride of the Valkyres",7KrdT8Zk0WGeyNtaCwQR08,0.235,0.365,7,-13.864,1,0.0356,0.907,0.17,0.126,91.18700000000001,183667,3,False
1087,ILLENIUM,Awake,Crawl Outta Love,0q7oMII7kWTj1ZSX6GT6LU,0.376,0.723,7,-2.951,1,0.046,0.0,0.0815,0.16699999999999998,84.146,242012,4,True
1088,Simon & Garfunkel,Bridge Over Troubled Water,Bridge over Troubled Water,0oER3E4bguI5LvEckvaRdF,0.281,0.20199999999999999,3,-14.059000000000001,1,0.0279,0.000984,0.10099999999999999,0.282,82.34100000000001,292227,4,False
1089,Juice WRLD,Goodbye & Good Riddance,Lucid Dreams,0s3nnoMeVWz3989MkNQiRf,0.511,0.5660000000000001,6,-7.23,0,0.2,0.0,0.34,0.218,83.90299999999999,239836,4,True
1090,Jebroer,Kind Eines Teufels,Kind Eines Teufels,3hLjMIIThmwtfkxFgUH2zu,0.653,0.9009999999999999,1,-5.138,1,0.0522,1.52e-05,0.126,0.627,154.988,203080,4,True
1091,metr,Rhythm of the Night,Rhythm of the Night,4hFG8nbAwO2PATnq5fSJEw,0.612,0.816,2,-10.604000000000001,0,0.0341,0.138,0.0649,0.7020000000000001,127.90299999999999,159385,4,True
1092,DJ Antoine,Sky is the Limit (Deluxe Version),You're Ma Cherie - DJ Antoine vs Mad Mark 2k13 Radio Edit,11JZQ04PQgFIa2nBa1zoJQ,0.752,0.66,8,-4.709,1,0.258,1.42e-05,0.384,0.799,127.89,191550,4,True
1093,Prince,Purple Rain,Let's Go Crazy,0QeI79sp1vS8L3JgpEO7mD,0.309,0.93,11,-6.399,1,0.125,0.0022,0.106,0.376,195.815,280000,4,False
1094,T. Rex,Electric Warrior [Expanded & Remastered],Bang a Gong (Get It On) - Remastered Version,6FsQrRpBLgsrFeAeiQqytm,0.7290000000000001,0.818,2,-9.992,1,0.0732,0.285,0.195,0.907,125.811,267000,4,False
1095,High Valley,Grew Up On That,Grew Up On That,45Q5uKc4KRJiowOQay7wR5,0.6509999999999999,0.762,9,-6.084,1,0.0284,0.0,0.16699999999999998,0.292,109.959,172200,4,False
1096,Morgan Wallen,7 Summers,7 Summers,0Z0kNthq0sS4lvGz9SSlBF,0.625,0.775,0,-5.199,1,0.0248,5.2300000000000004e-05,0.12,0.588,101.961,210123,4,False
1097,The All-American Rejects,The All-American Rejects,"Swing, Swing",4jVhSbMMHctghoOTFuLPB2,0.54,0.691,7,-5.888,1,0.0306,0.331,0.0413,0.36700000000000005,127.946,233267,4,False
1098,Frostydasnowmann,Xtraordinary,I'm Gone,6SUtwtsFALJUe8nJwr7XTi,0.722,0.903,10,-6.051,0,0.276,0.0,0.303,0.228,96.984,201693,4,True
1099,Loud Luxury,Sex Like Me (feat. DYSON),Sex Like Me (feat. DYSON),50Q2bTYSMrDn4DS5FYbNZJ,0.754,0.778,6,-6.09,0,0.109,0.000103,0.14,0.369,123.125,176585,4,True
1100,Jimi Hendrix,Electric Ladyland,All Along the Watchtower,2aoo2jlRnM3A0NyLQqMN2f,0.43799999999999994,0.805,8,-6.237,1,0.0624,5.6899999999999994e-05,0.0842,0.564,113.25299999999999,240800,4,False
1101,The Who,My Generation (Deluxe Edition),My Generation - Shel Talmy Stereo Version,7Dj8lFTfYuB3CkfNpRuWjb,0.444,0.8959999999999999,0,-5.704,0,0.0523,4.55e-05,0.294,0.804,94.991,201800,4,False
1102,Grave Digger,All for the Kingdom,All for the Kingdom,4N1TkZjFTiQb5aKJyVvqRk,0.515,0.9890000000000001,7,-4.827,1,0.139,0.0050100000000000006,0.6759999999999999,0.151,134.94899999999998,250840,4,False
1103,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),I Gotta Feeling,4vp2J1l5RD4gMZwGFLfRAu,0.743,0.7659999999999999,0,-6.375,1,0.0265,0.0,0.509,0.61,127.96,289133,4,True
1104,LIZOT,Menage A Trois,Menage A Trois,40vCMTDaDwwpf7DyBlmgEj,0.672,0.8959999999999999,10,-5.278,1,0.0657,0.00418,0.0608,0.483,123.941,168508,4,True
1105,YG,STAY DANGEROUS,SUU WHOOP,6JzvfFCIFT1CbbHE1pDNBU,0.7859999999999999,0.327,2,-9.889,1,0.528,1.34e-05,0.10099999999999999,0.19399999999999998,158.019,185000,4,True
1106,ILLENIUM,Awake,Crawl Outta Love,0q7oMII7kWTj1ZSX6GT6LU,0.376,0.723,7,-2.951,1,0.046,0.0,0.0815,0.16699999999999998,84.146,242012,4,True
1107,Syn Cole,Californication,Californication,0B72JuF9O9z9zzPrIMu9hn,0.688,0.8,9,-4.838,0,0.0265,0.00215,0.09300000000000001,0.276,106.02600000000001,183396,4,True
1108,Roddy Ricch,Feed Tha Streets II,Die Young,3wLtYwtqvKK2ewelSVPeDK,0.688,0.6559999999999999,4,-5.541,0,0.276,0.0,0.115,0.365,160.414,157657,4,True
1109,Lil Uzi Vert,Sanguine Paradise,Sanguine Paradise,3XiNC94b4Tq1xwv70sQJGN,0.7290000000000001,0.603,6,-6.736000000000001,0,0.0666,0.0,0.113,0.207,134.972,243976,4,True
1110,Johann Sebastian Bach,"Bach, J.S.: Partita for Violin Solo No. 1 in B Minor, BWV 1002: 4. Double (Presto)","Partita for Violin Solo No. 1 in B Minor, BWV 1002: 4. Double. Presto",4XJXYvjW0CB2MLMk8l7Vdi,0.456,0.456,11,-16.055,0,0.0535,0.353,0.18600000000000003,0.9740000000000001,144.489,210680,3,False
1111,A$AP Rocky,Sundress,Sundress,2aPTvyE09vUCRwVvj0I8WK,0.721,0.7070000000000001,6,-6.364,1,0.0595,3.68e-06,0.14300000000000002,0.743,125.005,158206,4,True
1112,Jay Gwuapo,From Nothing Pt. 1,"Drip, Sauce (feat. Kj Balla)",2fwNI3G70wRceTFogySF1I,0.773,0.679,7,-6.72,1,0.059000000000000004,0.0,0.151,0.72,139.939,151427,4,False
1113,Sugarcult,Palm Trees and Power Lines,Memory,0ChpoNjXfJPjMvCIN6so6J,0.449,0.8640000000000001,1,-3.892,1,0.0352,0.0,0.10800000000000001,0.713,167.15400000000002,226080,4,False
1114,Taking Back Sunday,Where You Want to Be,A Decade Under The Influence,6b32MS6bkFRyvSovIqXrIT,0.491,0.904,9,-4.729,1,0.0765,0.0,0.106,0.607,156.031,247760,4,False
1115,Dan Dark,Chill Blitz,Chill Blitz,099cs15XidLWNcPi0jX1Ag,0.8640000000000001,0.522,5,-9.593,1,0.0868,0.66,0.0865,0.32,105.01100000000001,128006,4,False
1116,ILLENIUM,ASCEND,Take You Down,6f1oG9hTx3NETgV6q4rkw5,0.275,0.657,11,-3.9,1,0.0431,0.000148,0.305,0.21899999999999997,169.638,221398,4,True
1117,Journey,Escape,Don't Stop Believin',4bHsxqR3GMrXTxEPLuK5ue,0.5,0.748,4,-9.072000000000001,1,0.0363,0.0,0.447,0.514,118.852,250987,4,False
1118,Spirit Adrift,Enlightened In Eternity,Ride into the Light,46wMCxSguASbKzxmcgPZB7,0.254,0.929,1,-6.652,0,0.0527,0.625,0.17600000000000002,0.563,140.27100000000002,282880,4,False
1119,AC/DC,Back In Black,Back In Black,08mG3Y1vljYA6bvDt4Wqkj,0.31,0.7,9,-5.678,1,0.047,0.00965,0.0828,0.763,188.386,255493,4,False
1120,Olly Murs,Right Place Right Time (Expanded Edition),Troublemaker (feat. Flo Rida),6s8nHXTJVqFjXE4yVZPDHR,0.762,0.863,0,-3.6889999999999996,0,0.0561,0.0,0.125,0.965,106.012,185587,4,True
1121,Billy Branch & The Sons of Blues,As the Years Go Passing By (Blues Reference),As The Years Go Passing By,0XYTOgT7iiaEiPo7DJycGo,0.669,0.127,7,-15.527000000000001,0,0.055999999999999994,0.0692,0.254,0.359,79.016,462920,3,False
1122,Joe Bonamassa,Different Shades of Blue,Different Shades of Blue,31ueNQqbbj1RXSER9pYouD,0.5,0.6709999999999999,9,-4.3660000000000005,0,0.0294,0.000307,0.105,0.484,79.896,279227,4,False
1123,A$AP Rocky,TESTING,Fukk Sleep (feat. FKA twigs),1AqemxWsT0iGg5Lvkm16Bt,0.7979999999999999,0.41200000000000003,2,-9.305,1,0.36,7.43e-05,0.21899999999999997,0.304,135.959,192973,4,True
1124,Stevie Ray Vaughan,Couldn't Stand The Weather (Legacy Edition),The Sky Is Crying - 1984 Version,0rXcAvuQdrQakSPhIOZ6f8,0.248,0.431,6,-11.074000000000002,0,0.0438,0.13699999999999998,0.294,0.581,182.18,250867,3,False
1125,Dynazty,Waterfall,Waterfall,5lOcFmoLpiS6rtjSWgdbVJ,0.478,0.909,4,-5.292000000000001,0,0.0562,5.82e-06,0.172,0.569,125.04799999999999,244533,4,False
1126,Eric Clapton,Riding With The King,Three O'Clock Blues,3gGKOVwsAVvwt9BcH3k18J,0.606,0.568,11,-5.294,1,0.0421,0.00418,0.11599999999999999,0.42700000000000005,77.067,516533,3,False
1127,Sueco the Child,fast (Remix) [feat. Offset & A Boogie Wit da Hoodie],fast (Remix) [feat. Offset & A Boogie Wit da Hoodie],2xKQj6P0TgxBVaRiojP2s2,0.821,0.684,7,-5.931,0,0.33299999999999996,1.58e-06,0.23399999999999999,0.7440000000000001,100.054,160063,4,True
1128,Lil Mosey,Noticed,Noticed,7d6XJZjnm7iWcKwYL9z5kC,0.6990000000000001,0.5579999999999999,11,-7.622000000000001,1,0.0603,0.0,0.11599999999999999,0.493,79.992,165000,4,True
1129,Tracy Chapman,Tracy Chapman,Fast Car,2M9ro2krNb7nr7HSprkEgo,0.711,0.292,4,-15.523,0,0.037000000000000005,0.0,0.131,0.19399999999999998,103.95100000000001,296800,4,False
1130,Travis Scott,Birds In The Trap Sing McKnight,coordinate,7pas6O1LYbaeChEFQBhPFU,0.688,0.6579999999999999,1,-4.155,1,0.0695,1.89e-06,0.335,0.28,75.615,226397,4,True
1131,Drenchill,Freed from Desire (feat. Indiiana),Freed from Desire (feat. Indiiana),1lr5prHQn7Q766Ix6eGRKK,0.789,0.758,2,-4.957,0,0.114,0.0,0.0711,0.147,126.0,161453,4,True
1132,Yellowcard,Ocean Avenue,Ocean Avenue,23oxJmDc1V9uLUSmN2LIvx,0.486,0.904,6,-3.7510000000000003,0,0.0638,2.8300000000000003e-05,0.0947,0.7859999999999999,173.734,198267,4,False
1133,Klaas,Ok Without You,Ok Without You,7GvzyeeBMoDlC9OziuPMQQ,0.665,0.787,6,-6.026,0,0.099,0.00042800000000000005,0.539,0.252,124.98899999999999,170880,4,True
1134,A$AP Rocky,Multiply (feat. Juicy J),Multiply (feat. Juicy J),21tQ61tNj6qbXbDwmSIPt9,0.904,0.7829999999999999,0,-4.475,1,0.145,0.0,0.149,0.17600000000000002,114.95200000000001,223053,4,True
1135,Foy Vance,Live At Bangor Abbey,Make It Rain - Live,3dAusIPpjqVVk0iiM7dYeL,0.496,0.295,9,-10.270999999999999,0,0.0598,1.32e-05,0.408,0.22699999999999998,87.42399999999999,566653,3,False
1136,David Guetta,Your Love,Your Love,0tgbSxoFjZ20MjfoKwWevV,0.5710000000000001,0.937,2,-2.682,0,0.0336,0.496,0.125,0.512,125.027,185620,4,True
1137,Sublime,Sublime (Explicit Version),What I Got,3oVSsJXNADnYAnZWiEWFJH,0.795,0.706,7,-7.494,1,0.10099999999999999,0.000384,0.326,0.623,95.59299999999999,171067,4,False
1138,Magnus Karlsson’s Free Fall,We Are The Night (Japan Edition),Temples And Towers,6jNJY9mDWROqXDJmU6AXnj,0.275,0.9590000000000001,7,-5.151,1,0.105,0.00134,0.332,0.195,199.97099999999998,337147,4,False
1139,Sorcerer,The Hammer of Witches,The Hammer of Witches,54Zpik1kydPmySK4dnQARZ,0.366,0.988,5,-3.3689999999999998,1,0.196,0.000932,0.18600000000000003,0.0359,107.521,317613,3,False
1140,Tee Grizzley,Activated,Fuck It Off (feat. Chris Brown),3jGYpYY6jm48GArqKDnuwG,0.8009999999999999,0.578,1,-7.148,1,0.201,0.0,0.185,0.126,100.03200000000001,147600,4,True
1141,Juice WRLD,Goodbye & Good Riddance,Lean Wit Me,29tc0GbW0pTSBZSCZF3NWk,0.665,0.6509999999999999,1,-5.515,1,0.156,0.0,0.0896,0.237,163.935,175755,4,True
1142,Alok,Party On My Own (feat. FAULHABER),Party On My Own (feat. FAULHABER),4c9Py6O1NeuYKbJ8Ok7mTl,0.757,0.8340000000000001,4,-4.362,0,0.0452,0.000301,0.217,0.294,121.066,146500,4,True
1143,Johann Sebastian Bach,"Bach: Goldberg Variations, BWV 988: Aria","Goldberg Variations, BWV 988: Aria - Edit",1hX3yoGAJypm6dMMWLoyKo,0.39299999999999996,0.0152,4,-30.793000000000003,0,0.0437,0.9059999999999999,0.075,0.16399999999999998,75.084,161293,4,False
1144,David Bowie,Nothing Has Changed (The Best of David Bowie) [Deluxe Edition],Where Are We Now?,0vzt5sEkX98bE90A8h96Tk,0.551,0.301,0,-15.213,1,0.0241,0.0106,0.121,0.45799999999999996,79.96600000000001,249227,4,False
1145,Amfree,The Sweetest Symphony,The Sweetest Symphony,7cU6IUp6acVNHEaIDasaNM,0.7509999999999999,0.7859999999999999,9,-4.626,1,0.0338,0.00186,0.106,0.387,120.029,176500,4,True
1146,DJ Khaled,Grateful,Wild Thoughts (feat. Rihanna & Bryson Tiller),45XhKYRRkyeqoW3teSOkCM,0.613,0.6809999999999999,8,-3.089,1,0.0778,0.0,0.126,0.619,97.62100000000001,204664,4,True
1147,Green Day,Dookie,Basket Case,6L89mwZXSOwYl76YXfX13s,0.442,0.943,3,-3.205,1,0.0602,8.71e-06,0.091,0.7809999999999999,85.064,181533,4,False
1148,Guns N' Roses,Greatest Hits,Welcome To The Jungle,0eFvoRSTTaR2q8bSWVjwfp,0.456,0.978,10,-4.869,0,0.11199999999999999,0.499,0.313,0.327,123.411,271867,4,False
1149,De-Grees,Apologize,Apologize - Ti-Mo vs. Stefan Rio Radio Edit,4sRKG3kD0RAf6hajHE0MwJ,0.5770000000000001,0.9079999999999999,3,-5.274,1,0.0523,0.000175,0.0898,0.293,140.006,208705,4,True
1150,B.B. King,Deuces Wild,The Thrill Is Gone,6gRGLfswEsfpy1UxHEyP6X,0.693,0.489,9,-9.709,0,0.0316,0.00234,0.131,0.262,87.085,301133,4,False
1151,Various Artists,A Young Person's Guide to the Avant-Garde,Gesang Der Junglinge,0Y9DYv05QW8Cs8UTrXnRnA,0.366,0.0816,8,-27.023000000000003,1,0.0969,0.0209,0.317,0.0733,135.315,783587,3,False
1152,Sam Feldt,Far Away From Home (feat. Leony),Far Away From Home (feat. Leony),0Y9qJSwdV2LvPnFmAbNIc8,0.595,0.752,0,-5.232,1,0.09699999999999999,0.0,0.105,0.758,199.97099999999998,163200,4,True
1153,A$AP Rocky,AT.LONG.LAST.A$AP,Lord Pretty Flacko Jodye 2 (LPFJ2),1j6kDJttn6wbVyMaM42Nxm,0.485,0.72,6,-5.9910000000000005,1,0.127,0.0,0.0546,0.0471,207.982,126960,4,True
1154,John Cage,John Cage: Credo in US / Imaginary Landscapes / +,"But What About the Noise of Crumpling Paper Which He Used to Do in Order to Paint the Series of “Papiers Froissés” or Tearing Up Paper to Make “Papiers Déchirés?” Arp Was Stimulated by Water (Sea, Lake and Flowing Waters like Rivers), Forests",3cvnzUt5DCHKi4EkhXFzUJ,0.614,0.00109,0,-23.528000000000002,1,0.361,0.0688,0.091,0.0394,115.264,1011053,3,False
1155,Simple Plan,"No Pads, No Helmets...Just Balls",I'd Do Anything,5KCPpfk3qfw2Gd9DRMCq8Y,0.395,0.917,8,-6.86,1,0.133,0.0,0.261,0.563,169.088,197640,4,False
1156,The Real Booty Babes,Connected,Since U Been Gone - Radio Edit,69i3eiwJQSoTZNU6xfoH53,0.6409999999999999,0.922,7,-5.897,1,0.168,0.0051600000000000005,0.361,0.414,140.007,184867,4,True
1157,blink-182,Take Off Your Pants And Jacket,The Rock Show,2ydUT1pFhuLDnouelIv4WH,0.41,0.9590000000000001,9,-4.563,1,0.0869,0.0,0.0766,0.83,193.155,171600,4,False
1158,Sean Paul,The Trinity,Temperature,0k2GOhqsrxDTAbFFSdNJjT,0.951,0.6,0,-4.675,0,0.0685,0.0,0.0712,0.8220000000000001,125.04,218573,4,True
1159,Edson Faiolli,Monster,Monster,4aJcc3C8ANMN6sVXCt8DPa,0.797,0.626,1,-9.935,0,0.0884,0.00642,0.125,0.142,126.021,173948,4,True
1160,Mike Williams,Kylie,Kylie,45Zx6DyqGKKmvfxfzRUtKl,0.753,0.912,8,-2.636,0,0.10800000000000001,0.0,0.34600000000000003,0.7020000000000001,124.06200000000001,158710,4,True
1161,Juice WRLD,Death Race For Love,The Bees Knees,6LkawpJyy0TZJ6Z41gMVyy,0.42700000000000005,0.7240000000000001,0,-4.751,1,0.0844,0.0,0.7490000000000001,0.289,140.029,325810,4,True
1162,A$AP Ferg,Trap Lord,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",7xVLFuuYdAvcTfcP3IG3dS,0.841,0.733,1,-5.077,1,0.142,0.0,0.174,0.284,130.009,283693,4,True
1163,Various Artists,We Are Marshall Soundtrack,Let's Stay Together,3uJ8zHRASayItvcSRh8TIm,0.728,0.467,5,-7.394,1,0.0501,2.4e-05,0.0416,0.584,101.536,198533,4,False
1164,Night Demon,Vysteria,Vysteria,27Hvsm7UxK7lPZXFWUe2KC,0.217,0.9079999999999999,8,-10.12,1,0.152,0.0568,0.5770000000000001,0.551,180.27200000000002,177337,4,False
1165,Lamb of God,New Colossal Hate,New Colossal Hate,4lRvl2PMPqavdm4Q1qNV0M,0.38299999999999995,0.995,2,-3.222,1,0.217,0.733,0.306,0.149,199.887,270746,3,False
1166,Michelle Branch,The Spirit Room,Everywhere,1u0l8zWpQeMYStFkc2mLD7,0.523,0.828,1,-4.696000000000001,1,0.0762,0.00025499999999999996,0.165,0.47600000000000003,96.95200000000001,214827,4,False
